dup_check,candidate_id,name_id,county_lvl_election_id,state_lvl_election_id,electionyear,electiondate,partycode,partyname,racecode,racename,racename_category,countycode,countyname,district_circuitnumber,group_seatnumber,precincts,cannamefirst,cannamemiddle,cannamelast,runningmate,canvotes,county_totalvotes,county_lvl_on_ballot_count,max_county_lvl_on_ballot_count,local_state_election,county_percent_canvotes,place,prev_winner4_partycode,prev_winner4_partyname,prev_winner4_canname,prev_winner4_same_party,geo_fips,avg_monthly_annual_value,q1_avg_monthly_value,q2_avg_monthly_value,q3_avg_monthly_value,q4_avg_monthly_value,population,gdp,Personal Income,Per Capita Personal Income,population2,Total Violent Crime,Violent Crime Rate Per 100k,Violent Crime Rate Change,first_primary_to,second_primary_to,General Election,is_democrat,is_republican,is_independent
1,19139,40839,19205,19197,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,MRN,Marion,5,0,10,Virginia 'Ginny',,Brown-Waite,,5700,8985,8,8,Local Election,63.44,1,REP,Republican,Virginia 'Ginny' Brown-Waite,1,12083,8.05,6.27,7.07,8.8,10.07,330052,8515035,9943547,30127,329418.0,1935,587.4,-5.5,18%,***,75%,0,1,0
1,19141,40343,19064,19056,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,MRT,Martin,16,0,51,Tom,,Rooney,,49895,74150,8,8,Local Election,67.29,1,REP,Republican,Mark  Foley,1,12085,7.14,5.63,6.17,8.13,8.63,144369,6260215,8779091,60810,143868.0,479,332.9,-15.3,18%,***,75%,0,1,0
1,19146,30965,19072,19072,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,DAD,Miami-Dade,18,0,238,Ileana,,Ros-Lehtinen,,119213,204117,2,2,Local Election,58.4,1,REP,Republican,Ileana  Ros-Lehtinen,1,12086,4.82,3.57,4.3,5.57,5.83,2436062,114929312,93033991,38190,2477289.0,21463,866.4,-8.4,18%,***,75%,0,1,0
1,19148,34136,19138,19136,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,DAD,Miami-Dade,21,0,163,Lincoln,,Diaz-Balart,,113987,190508,2,2,Local Election,59.83,1,REP,Republican,Lincoln  Diaz-Balart,1,12086,4.82,3.57,4.3,5.57,5.83,2436062,114929312,93033991,38190,2477289.0,21463,866.4,-8.4,18%,***,75%,0,1,0
1,19152,28505,19133,19130,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,DAD,Miami-Dade,20,0,42,Debbie,Wasserman,Schultz,,29573,37233,2,2,Local Election,79.43,1,DEM,Democrat,Debbie Wasserman Schultz,1,12086,4.82,3.57,4.3,5.57,5.83,2436062,114929312,93033991,38190,2477289.0,21463,866.4,-8.4,18%,***,75%,1,0,0
1,19155,30965,19074,19072,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,MON,Monroe,18,0,33,Ileana,,Ros-Lehtinen,,21404,38872,2,2,Local Election,55.06,1,REP,Republican,Ileana  Ros-Lehtinen,1,12087,4.17,3.1,3.47,4.7,5.4,72730,3727749,4853259,66730,76081.0,388,510.0,-7.0,18%,***,75%,0,1,0
1,19159,23209,19193,19179,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,NAS,Nassau,4,0,20,Ander,,Crenshaw,,27312,36984,9,9,Local Election,73.85,1,REP,Republican,Ander  Crenshaw,1,12089,5.53,4.37,4.87,6.07,6.83,71557,1900723,3198580,44700,71915.0,621,863.5,-40.3,18%,***,75%,0,1,0
1,19161,31518,18985,18981,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,OKA,Okaloosa,1,0,48,Jeff,,Miller,,60400,80019,6,6,Local Election,75.48,1,REP,Republican,Jeff  Miller,1,12091,4.73,4.0,4.07,5.03,5.8,181752,8742727,7388082,40649,197597.0,660,334.0,-5.8,18%,***,75%,0,1,0
1,19163,34716,19115,19082,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,OKA,Okaloosa,2,0,6,Mark,,Mulligan,,7846,10241,16,16,Local Election,76.61,1,REP,Republican,Bev  Kilmer,1,12091,4.73,4.0,4.07,5.03,5.8,181752,8742727,7388082,40649,197597.0,660,334.0,-5.8,18%,***,75%,0,1,0
1,19166,40343,19066,19056,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,OKE,Okeechobee,16,0,18,Tom,,Rooney,,7017,12185,8,8,Local Election,57.59,1,REP,Republican,Mark  Foley,1,12093,8.37,5.93,6.87,10.27,10.4,39968,818010,981750,24563,40003.0,293,732.4,19.1,18%,***,75%,0,1,0
1,19168,22825,19245,19241,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,ORA,Orange,8,0,164,Alan,,Grayson,,137150,251399,4,4,Local Election,54.55,1,REP,Republican,Ric  Keller,0,12095,6.03,4.63,5.27,6.6,7.63,1115525,66451615,38631472,34631,1114979.0,11604,1040.7,-4.5,18%,***,75%,1,0,0
1,19175,39046,19048,19040,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,OSC,Osceola,15,0,101,Stephen,,Blythe,,41767,77291,4,4,Local Election,54.04,1,REP,Republican,Dave  Weldon,0,12097,6.5,5.13,5.57,6.93,8.37,261746,6188971,6604103,25231,273709.0,1518,554.6,-5.3,18%,***,75%,1,0,0
1,19177,28979,19004,19002,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,OSC,Osceola,12,0,6,Doug,,Tudor,,6729,8792,3,3,Local Election,76.54,1,DEM,Democrat,Bob  Hagenmaier,1,12097,6.5,5.13,5.57,6.93,8.37,261746,6188971,6604103,25231,273709.0,1518,554.6,-5.3,18%,***,75%,1,0,0
1,19178,37106,19247,19241,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,OSC,Osceola,8,0,2,Ric,,Keller,,2292,3794,4,4,Local Election,60.41,1,REP,Republican,Ric  Keller,1,12097,6.5,5.13,5.57,6.93,8.37,261746,6188971,6604103,25231,273709.0,1518,554.6,-5.3,18%,***,75%,0,1,0
1,19184,38255,19143,19140,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,PAL,Palm Beach,22,0,269,Ron,,Klein,,98516,179765,2,2,Local Election,54.8,1,REP,Republican,Clay  Shaw,0,12099,6.77,5.27,5.93,7.73,8.13,1294938,55283434,77917076,60171,1294654.0,8457,653.2,-7.9,18%,***,75%,1,0,0
1,19188,40343,19068,19056,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,PAL,Palm Beach,16,0,76,Tom,,Rooney,,32338,53791,8,8,Local Election,60.12,1,REP,Republican,Mark  Foley,1,12099,6.77,5.27,5.93,7.73,8.13,1294938,55283434,77917076,60171,1294654.0,8457,653.2,-7.9,18%,***,75%,0,1,0
1,19194,40839,19207,19197,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,PAS,Pasco,5,0,84,Virginia 'Ginny',,Brown-Waite,,69424,118346,8,8,Local Election,58.66,1,REP,Republican,Virginia 'Ginny' Brown-Waite,1,12101,7.66,6.27,6.83,8.3,9.23,461313,9208702,14708772,31885,438668.0,1841,419.7,-4.0,18%,***,75%,0,1,0
1,19195,30454,19254,19249,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,PAS,Pasco,9,0,70,Gus,Michael,Bilirakis,,53523,88683,3,3,Local Election,60.35,1,REP,Republican,Michael  Bilirakis,1,12101,7.66,6.27,6.83,8.3,9.23,461313,9208702,14708772,31885,438668.0,1841,419.7,-4.0,18%,***,75%,0,1,0
1,19201,26116,18993,18993,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,PIN,Pinellas,10,0,258,C. W.,Bill,Young,,182781,301220,1,1,Local Election,60.68,1,REP,Republican,C.W. Bill Young,1,12103,6.59,5.27,5.7,7.17,8.23,916458,39560782,37767974,41211,938461.0,6909,736.2,-5.1,18%,***,75%,0,1,0
1,19203,30454,19259,19249,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,PIN,Pinellas,9,0,83,Gus,Michael,Bilirakis,,66079,106205,3,3,Local Election,62.22,1,REP,Republican,Michael  Bilirakis,1,12103,6.59,5.27,5.7,7.17,8.23,916458,39560782,37767974,41211,938461.0,6909,736.2,-5.1,18%,***,75%,0,1,0
1,19205,33257,19000,18996,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,PIN,Pinellas,11,0,35,Kathy,,Castor,,25860,29436,3,3,Local Election,87.85,1,DEM,Democrat,Jim  Davis,1,12103,6.59,5.27,5.7,7.17,8.23,916458,39560782,37767974,41211,938461.0,6909,736.2,-5.1,18%,***,75%,1,0,0
1,19211,22639,19006,19002,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,POL,Polk,12,0,144,Adam,H.,Putnam,,118651,197316,3,3,Local Election,60.13,1,REP,Republican,Adam H. Putnam,1,12105,6.92,5.3,5.87,7.93,8.57,594801,19588053,17968532,30209,585733.0,2734,466.8,-7.5,18%,***,75%,0,1,0
1,19213,40839,19209,19197,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,POL,Polk,5,0,15,Virginia 'Ginny',,Brown-Waite,,16923,27750,8,8,Local Election,60.98,1,REP,Republican,Virginia 'Ginny' Brown-Waite,1,12105,6.92,5.3,5.87,7.93,8.57,594801,19588053,17968532,30209,585733.0,2734,466.8,-7.5,18%,***,75%,0,1,0
1,19215,39046,19052,19040,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,POL,Polk,15,0,7,Stephen,,Blythe,,5477,11092,4,4,Local Election,49.38,1,REP,Republican,Dave  Weldon,0,12105,6.92,5.3,5.87,7.93,8.57,594801,19588053,17968532,30209,585733.0,2734,466.8,-7.5,18%,***,75%,1,0,0
1,19221,31518,18987,18981,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,SAN,Santa Rosa,1,0,41,Jeff,,Miller,,54437,70413,6,6,Local Election,77.31,1,REP,Republican,Jeff  Miller,1,12113,5.78,4.57,5.13,6.47,6.97,148538,3020149,5316547,35793,144136.0,247,171.4,-24.8,18%,***,75%,0,1,0
1,19223,40691,19024,19008,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,SAR,Sarasota,13,0,156,Vern,,Buchanan,,106173,198928,5,5,Local Election,53.37,1,REP,Republican,Katherine  Harris,1,12115,7.37,6.03,6.6,8.1,8.73,377178,14050231,18561503,49212,388527.0,1486,382.5,-3.9,18%,***,75%,0,1,0
1,19234,40343,19070,19056,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,STL,St. Lucie,16,0,67,Tom,,Rooney,,55092,101327,8,8,Local Election,54.37,1,REP,Republican,Mark  Foley,1,12111,8.93,6.87,7.77,10.37,10.7,273151,7078117,8614514,31538,276585.0,1419,513.0,-8.8,18%,***,75%,0,1,0
1,19239,40839,19211,19197,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,SUM,Sumter,5,0,45,Virginia 'Ginny',,Brown-Waite,,31950,46252,8,8,Local Election,69.08,1,REP,Republican,Virginia 'Ginny' Brown-Waite,1,12119,5.76,4.63,5.07,6.3,7.03,86433,1661539,2374336,27470,93034.0,223,239.7,-9.6,18%,***,75%,0,1,0
1,19241,23081,19118,19082,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,SUW,Suwannee,2,0,16,Allen,,Boyd,,9842,17132,16,16,Local Election,57.45,1,DEM,Democrat,Allen  Boyd,1,12121,6.05,4.7,5.33,6.6,7.57,40774,1043194,1100364,26987,40927.0,226,552.2,-13.2,18%,***,75%,1,0,0
1,19244,23081,19121,19082,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,TAY,Taylor,2,0,14,Allen,,Boyd,,6164,9145,16,16,Local Election,67.4,1,DEM,Democrat,Allen  Boyd,1,12123,6.71,5.33,5.83,7.5,8.17,22356,642437,556648,24899,23199.0,274,1181.1,-10.2,18%,***,75%,1,0,0
1,19247,23209,19195,19179,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,UNI,Union,4,0,11,Ander,,Crenshaw,,3681,5014,9,9,Local Election,73.41,1,REP,Republican,Ander  Crenshaw,1,12125,4.95,4.03,4.7,5.53,5.53,15718,315789,245636,15628,15974.0,56,350.6,-15.2,18%,***,75%,0,1,0
1,19254,23081,19124,19082,2008.0,2008-11-04,DEM,Democrat,USR,United States Representative,United States Representative,WAK,Wakulla,2,0,12,Allen,,Boyd,,9219,13966,16,16,Local Election,66.01,1,DEM,Democrat,Allen  Boyd,1,12129,4.62,3.6,4.03,5.13,5.7,29183,608978,874266,29958,30717.0,72,234.4,-8.1,18%,***,75%,1,0,0
1,19257,31518,18989,18981,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,WAL,Walton,1,0,30,Jeff,,Miller,,10299,14366,6,6,Local Election,71.69,1,REP,Republican,Jeff  Miller,1,12131,4.66,4.2,3.87,4.57,6.0,53563,1764796,1982190,37007,57784.0,239,413.6,84.5,18%,***,75%,0,1,0
1,19258,34716,19127,19082,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,WAL,Walton,2,0,4,Mark,,Mulligan,,7267,10745,16,16,Local Election,67.63,1,REP,Republican,Bev  Kilmer,1,12131,4.66,4.2,3.87,4.57,6.0,53563,1764796,1982190,37007,57784.0,239,413.6,84.5,18%,***,75%,0,1,0
1,19262,31518,18991,18981,2008.0,2008-11-04,REP,Republican,USR,United States Representative,United States Representative,WAS,Washington,1,0,20,Jeff,,Miller,,7091,10457,6,6,Local Election,67.81,1,REP,Republican,Jeff  Miller,1,12133,6.53,5.37,5.67,6.83,8.27,24706,509802,606176,24536,24779.0,46,185.6,19.0,18%,***,75%,0,1,0
1,22957,29166,22993,22993,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,ALA,Alachua,11,0,16,Elizabeth,,Porter,,8789,17958,6,6,Local Election,48.94,1,DEM,Democrat,Debbie  Boyd,0,12001,8.03,8.13,7.57,8.4,8.03,247613,10705229,8814693,35599,,,,,22%,***,49%,0,1,0
1,22960,34028,22961,22961,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,ALA,Alachua,10,0,1,Leonard,L.,Bembry,,312,552,10,10,Local Election,56.52,1,DEM,Democrat,Leonard L. Bembry,1,12001,8.03,8.13,7.57,8.4,8.03,247613,10705229,8814693,35599,,,,,22%,***,49%,1,0,0
1,22966,37760,23092,23092,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,30,0,54,Ritch,,Workman,,37909,61875,1,1,Local Election,61.27,1,REP,Republican,Ritch  Workman,1,12009,11.25,11.53,10.77,11.2,11.5,543972,19989876,19971497,36714,,,,,22%,***,49%,0,1,0
1,22967,32727,23094,23094,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,31,0,43,John,,Tobia,,29517,47469,1,1,Local Election,62.18,1,REP,Republican,John  Tobia,1,12009,11.25,11.53,10.77,11.2,11.5,543972,19989876,19971497,36714,,,,,22%,***,49%,0,1,0
1,22970,28487,23266,23266,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRE,Brevard,80,0,1,Debbie,,Mayfield,,1333,1333,3,3,Local Election,100.0,1,REP,Republican,Debbie  Mayfield,1,12009,11.25,11.53,10.77,11.2,11.5,543972,19989876,19971497,36714,,,,,22%,***,49%,0,1,0
1,22972,30086,23298,23298,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRO,Broward,91,0,77,George,,Moraitis,,27589,43921,2,2,Local Election,62.82,1,REP,Republican,Ellyn  Bogdanoff,1,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,0,1,0
1,22977,31196,23306,23306,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,BRO,Broward,95,0,61,James,W. 'Jim',Waldman,,18974,31121,1,1,Local Election,60.97,1,DEM,Democrat,James 'Jim' Waldman,1,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,1,0,0
1,22984,34986,22983,22983,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRO,Broward,101,0,28,Matt,,Hudson,,8486,15012,2,2,Local Election,56.53,1,DEM,Democrat,Maria  Jimenez,0,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,0,1,0
1,22987,38713,23013,23013,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,BRO,Broward,112,0,8,Sandra,,Ruiz,,5264,8320,3,3,Local Election,63.27,1,REP,Republican,David  Rivera,0,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,1,0,0
1,22990,24781,23282,23282,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRO,Broward,87,0,8,Bill,,Hager,,2303,3962,2,2,Local Election,58.13,1,REP,Republican,Adam  Hasner,1,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,0,1,0
1,22992,29101,22987,22987,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,BRO,Broward,102,0,1,Eddy,,Gonzalez,,441,441,2,2,Local Election,100.0,1,REP,Republican,Eddy  Gonzalez,1,12011,10.14,10.27,9.77,10.4,10.13,1752834,78719635,71456951,40767,,,,,22%,***,49%,0,1,0
1,22999,33414,23237,23237,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CHA,Charlotte,71,0,45,Ken,,Roberson,,24113,36361,3,3,Local Election,66.32,1,REP,Republican,Ken  Roberson,1,12015,12.75,13.13,12.3,12.97,12.6,159867,3723192,5124528,32055,,,,,22%,***,49%,0,1,0
1,23001,41178,23060,23060,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CLA,Clay,20,0,9,William,L. 'Bill',Proctor,,6763,8530,3,3,Local Election,79.28,1,REP,Republican,Bill  Proctor,1,12019,9.93,10.3,9.57,10.03,9.8,191434,3566339,6490165,33903,,,,,22%,***,49%,0,1,0
1,23003,34986,22985,22983,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CLL,Collier,101,0,22,Matt,,Hudson,,20490,26917,2,2,Local Election,76.12,1,REP,Republican,Matt  Hudson,1,12021,11.63,11.47,11.03,12.77,11.27,322595,12003648,20182883,62564,,,,,22%,***,49%,0,1,0
1,23005,40608,23246,23246,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CLL,Collier,75,0,6,Trudi,K.,Williams,,4365,6619,2,2,Local Election,65.95,1,REP,Republican,Trudi  Williams,1,12021,11.63,11.47,11.03,12.77,11.27,322595,12003648,20182883,62564,,,,,22%,***,49%,0,1,0
1,23006,31329,23016,23013,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CLL,Collier,112,0,9,Jeanette,,Nunez,,2912,4768,3,3,Local Election,61.07,1,REP,Republican,David  Rivera,1,12021,11.63,11.47,11.03,12.77,11.27,322595,12003648,20182883,62564,,,,,22%,***,49%,0,1,0
1,23010,29166,22996,22993,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,CLM,Columbia,11,0,19,Elizabeth,,Porter,,8429,15553,6,6,Local Election,54.2,1,REP,Republican,Elizabeth  Porter,1,12023,10.83,11.23,10.57,10.9,10.63,67553,1792307,1901892,28154,,,,,22%,***,49%,0,1,0
1,23012,34028,22963,22961,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,CLM,Columbia,10,0,9,Leonard,L.,Bembry,,1920,3242,10,10,Local Election,59.22,1,DEM,Democrat,Leonard L. Bembry,1,12023,10.83,11.23,10.57,10.9,10.63,67553,1792307,1901892,28154,,,,,22%,***,49%,1,0,0
1,23015,34028,22965,22961,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,DIX,Dixie,10,0,10,Leonard,L.,Bembry,,2686,5170,10,10,Local Election,51.95,1,REP,Republican,Don  Curtis,0,12029,12.89,13.07,12.53,13.17,12.8,16401,236044,348676,21259,,,,,22%,***,49%,1,0,0
1,23017,29166,22999,22993,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,DIX,Dixie,11,0,1,Elizabeth,,Porter,,1,2,6,6,Local Election,50.0,1,REP,Republican,Elizabeth  Porter,1,12029,12.89,13.07,12.53,13.17,12.8,16401,236044,348676,21259,,,,,22%,***,49%,0,1,0
1,23020,33641,23052,23052,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,DUV,Duval,17,0,44,Lake,,Ray,,39687,39825,1,1,Local Election,99.65,1,REP,Republican,Lake  Ray,1,12031,11.36,11.63,11.07,11.67,11.07,865637,46914740,31791205,36726,,,,,22%,***,49%,0,1,0
1,23022,38284,23054,23054,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,DUV,Duval,18,0,35,Ronald,'Doc',Renuart,,26425,37231,2,2,Local Election,70.98,1,REP,Republican,Ronald 'Doc' Renuart,1,12031,11.36,11.63,11.07,11.67,11.07,865637,46914740,31791205,36726,,,,,22%,***,49%,0,1,0
1,23028,27286,23058,23058,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,ESC,Escambia,2,0,34,Clay,,Ingram,,37075,37174,1,1,Local Election,99.73,1,REP,Republican,Dave  Murzin,1,12033,10.12,10.5,9.77,10.07,10.13,298039,12436053,10250668,34394,,,,,22%,***,49%,0,1,0
1,23029,26114,23088,23088,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,ESC,Escambia,3,0,45,C. V.,(Clay),Ford,,22255,37932,2,2,Local Election,58.67,1,REP,Republican,Clay  Ford,1,12033,10.12,10.5,9.77,10.07,10.13,298039,12436053,10250668,34394,,,,,22%,***,49%,0,1,0
1,23031,28941,22955,22955,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,ESC,Escambia,1,0,13,Doug,,Broxson,,9915,11678,3,3,Local Election,84.9,1,REP,Republican,Greg  Evers,1,12033,10.12,10.5,9.77,10.07,10.13,298039,12436053,10250668,34394,,,,,22%,***,49%,0,1,0
1,23034,41178,23062,23060,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,FLA,Flagler,20,0,32,William,L. 'Bill',Proctor,,17774,29711,3,3,Local Election,59.82,1,REP,Republican,Bill  Proctor,1,12035,5130.25,5170.33,4954.0,5262.33,5134.33,96077,1638262,3161395,32905,,,,,22%,***,49%,0,1,0
1,23036,29761,23080,23080,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,FLA,Flagler,26,0,4,Fred,,Costello,,1536,2356,2,2,Local Election,65.2,1,REP,Republican,Pat  Patterson,1,12035,5130.25,5170.33,4954.0,5262.33,5134.33,96077,1638262,3161395,32905,,,,,22%,***,49%,0,1,0
1,23038,34028,22967,22961,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,FRA,Franklin,10,0,5,Leonard,L.,Bembry,,1318,2632,10,10,Local Election,50.08,1,REP,Republican,Don  Curtis,0,12037,392.92,417.33,359.33,392.33,402.67,11522,335986,331578,28778,,,,,22%,***,49%,1,0,0
1,23044,29166,23002,22993,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,GIL,Gilchrist,11,0,10,Elizabeth,,Porter,,2916,5358,6,6,Local Election,54.42,1,REP,Republican,Elizabeth  Porter,1,12041,10.8,11.17,10.3,11.07,10.67,16999,266040,437769,25753,,,,,22%,***,49%,0,1,0
1,23049,34028,22969,22961,2010.0,2010-11-02,DEM,Democrat,STR,State Representative,State Representative,HAM,Hamilton,10,0,8,Leonard,L.,Bembry,,2549,3903,10,10,Local Election,65.31,1,DEM,Democrat,Leonard L. Bembry,1,12047,11.47,12.43,11.0,11.7,10.73,14683,320441,313941,21381,,,,,22%,***,49%,1,0,0
1,23053,37967,23138,23138,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,HER,Hernando,44,0,50,Robert,,Schenck,,30675,51454,3,3,Local Election,59.62,1,REP,Republican,Robert  Schenck,1,12053,13.55,14.0,13.13,13.63,13.43,172966,3082513,5235059,30266,,,,,22%,***,49%,0,1,0
1,23057,36916,23173,23173,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,56,0,65,Rachel,V.,Burgin,,30129,48467,1,1,Local Election,62.16,1,REP,Republican,Rachel  Burgin,1,12057,10.73,10.9,10.4,11.03,10.6,1233491,62860737,48707674,39488,,,,,22%,***,49%,0,1,0
1,23058,31126,23144,23144,2010.0,2010-11-02,REP,Republican,STR,State Representative,State Representative,HIL,Hillsborough,47,0,47,James,,Grant,,26589,45286,1,1,Local Election,58.71,1,REP,Republican,Kevin C. Ambler,1,12057,10.73,10.9,10.4,11.03,10.6,1233491,62860737,48707674,39488,,,,,22%,***,49%,0,1,0
